,BillingLatitude,BillingLongitude,BillingPostalCode,Consortium_Sales_Total,TA_Sales_Total,ExternalName
2145,40.29,-74.36,7726,2052887,349980,3
2146,40.29,-74.36,7726,4090074,1076618,3
2147,40.29,-74.36,7726,5217630,177789,3
2148,40.29,-74.36,7726,4370384,1227591,3
2149,40.29,-74.36,7726,42051086,887807,34
2150,40.39,-74.33,8857,10036694,732933,34
2151,40.39,-74.33,8857,-3520,2586417,3
2152,40.39,-74.33,8857,36887302,2344545,3
2153,40.57,-74.61,8876,23497792,3426458,34
2154,40.57,-74.61,8876,48823922,1705778,3
2155,40.57,-74.61,8876,26645979,1781943,3
2156,40.57,-74.61,8876,45552570,2716726,3
2157,40.57,-74.61,8876,23077478,828120,3
2158,40.57,-74.61,8876,31639469,2886199,3
2159,40.57,-74.61,8876,9115642,606612,3
2160,40.71,-73.99,10002,52434403,2804316,1
2161,40.73,-73.99,10003,14101281,260274,26
2162,40.73,-73.99,10003,9676323,1457916,26
2163,40.73,-73.99,10003,42814645,1327569,26
2164,40.69,-74.02,10004,44960751,1217101,26
2165,40.69,-74.02,10004,34581019,680766,26
2166,40.69,-74.02,10004,1352957,2721794,26
2167,40.69,-74.02,10004,47634032,2131680,1
2168,40.69,-74.02,10004,48818507,49450,1
2169,40.69,-74.02,10004,51037004,2912342,1
2170,40.69,-74.02,10004,1856763,615139,1
2171,43.07,-75.59,13461,22460126,1002719,17
2172,43.14,-75.15,13502,22843333,3166593,17
2173,43.14,-75.15,13502,12940792,3200491,17
2174,43.14,-75.15,13502,39667743,1386681,17
2175,43.14,-75.15,13502,26884814,2849497,17
2176,43.14,-75.15,13502,36372446,1172813,17
2177,43.14,-75.15,13502,51358300,1330822,17
2178,42.07,-76.16,13732,14127999,2426591,17
2179,42.13,-76.08,13760,24855137,1605236,17
2180,42.13,-76.08,13760,40982408,3235481,17
2181,42.13,-76.08,13760,48034519,1991543,17
2182,42.09681,-76.06478,13760,45059884,408431,17
2183,42.13,-76.08,13760,15749527,2459894,17
2184,42.13,-76.08,13760,-177157,2110553,17
2185,42.13,-76.08,13760,13390805,2222199,17
2186,42.09681,-76.06478,13760,18658694,2540207,17
2187,40.25,-74.27,7728,14533840,3477911,34
2188,40.25,-74.27,7728,18256155,1639527,34
2189,40.23804,-74.28789,7728,45722800,2795562,1
2190,40.25,-74.27,7728,16569089,1291779,34
2191,40.25,-74.27,7728,30607211,-34687,34
2192,40.25,-74.27,7728,10095941,1743592,3
2193,40.25,-74.27,7728,45017420,3010135,3
2194,40.21482,-74.26033,7728,19592075,-16589,1
2195,40.25,-74.27,7728,17568467,2337665,3
2196,40.25,-74.27,7728,28854420,618713,3
2197,40.25,-74.27,7728,13162618,2361335,3
2198,40.25,-74.27,7728,21756896,3322766,3
2199,42.34,-75.16,13775,46475523,1006445,17
2200,42.03,-75.79,13795,10185774,2441012,17
2201,42.1,-75.91,13901,19817438,1842062,17
2202,42.1,-75.91,13901,47449794,664286,17
2203,42.1,-75.91,13901,10516114,3148094,17
2204,42.1,-75.91,13901,46822087,899943,17
2205,40.36,-74.25,7751,4468173,2145500,3
2206,40.82,-75.07000000000001,7823,40125724,1762826,1
2207,40.82,-75.07000000000001,7823,32316871,970551,34
2208,41.14,-74.74,7826,26405831,1028367,1
2209,42.63,-79.02,14006,15370196,2356977,17
2210,42.99,-78.18,14020,20979846,1852367,17
2211,42.99,-78.18,14020,24635934,1140829,17
2212,42.99,-78.18,14020,21708028,2674355,17
2213,40.89959,-74.51646,7866,42032039,491916,1
2214,40.95,-74.49,7866,12561125,2181094,1
2215,40.95,-74.49,7866,7629631,3379286,1
2216,40.95,-74.49,7866,43294470,260608,1
2217,42.98,-78.60000000000001,14031,11327280,2582360,17
2218,42.98,-78.60000000000001,14031,16069355,2328885,17
2219,42.98,-78.60000000000001,14031,11013797,2895920,17
2220,42.98,-78.60000000000001,14031,35609535,278618,17
2221,42.76821,-78.62665,14052,17876677,2281584,17
2222,42.76,-78.61,14052,26874217,2763751,17
2223,42.76,-78.61,14052,9097784,2141668,17
2224,42.76,-78.61,14052,5020416,1351494,17
2225,42.83,-78.63,14059,571434,3282831,17
2226,43.01,-78.96000000000001,14072,30987597,1631248,17
2227,43.01,-78.96000000000001,14072,51119759,3329378,17
2228,43.01,-78.96000000000001,14072,19712132,2737536,17
2229,43.01,-78.96000000000001,14072,43594798,3488033,17
2230,43.01,-78.96000000000001,14072,3683820,838697,17
2231,43.04,-78.86,14120,6510859,2469416,17
2232,43.04,-78.86,14120,28679508,1618343,17
2233,43.04,-78.86,14120,-130966,2056186,17
2234,43.04,-78.86,14120,23504887,2683450,17
2235,43.04,-78.86,14120,48138985,782516,17
2236,43.04,-78.86,14120,8686927,252856,17
2237,40.69,-74.62,7931,9778067,1235087,1
2238,42.88,-78.88,14202,8853349,954716,17
2239,42.88,-78.88,14202,40310331,1761249,17
2240,42.88,-78.88,14202,36505777,91501,17
2241,42.88,-78.88,14202,19890493,1953920,17
2242,42.88,-78.88,14202,3307620,3206997,17
2243,42.88,-78.88,14202,10928411,1264396,17
2244,42.88,-78.88,14202,45756082,1760864,17
2245,42.87,-78.87,14203,43658157,2212364,17
2246,42.87,-78.87,14203,7936685,1564133,17
2247,40.74,-74.0,10011,42116234,1049169,26
2248,40.7429,-73.99356,10011,25612253,2645336,1
2249,40.75,-73.98,10016,6031824,1060013,1
2250,40.74537,-73.98225,10016,23412112,635171,1
2251,40.75,-73.98,10016,36794938,1432832,1
2252,40.74618,-73.98231,10016,48396633,105077,1
2253,40.75,-73.98,10016,16219440,1297956,1
2254,40.75,-73.98,10016,18594114,1414527,1
2255,40.75,-73.98,10016,25083273,617139,1
2256,40.75,-73.98,10016,46199567,1610020,1
2257,40.75031,-73.9784,10016,31109984,886926,1
2258,40.75,-73.98,10016,3153171,1545333,26
2259,40.77,-73.99,10019,32637142,172054,26
2260,40.77,-73.99,10019,18244040,2999321,26
2261,40.77,-73.99,10019,14793365,2152108,26
2262,40.77,-73.99,10019,6875649,1878872,26
2263,40.76491,-73.97899,10019,8166257,3396838,26
2264,40.77,-73.99,10019,28929808,1415340,1
2265,42.98,-78.72,14221,17678145,203593,17
2266,42.98,-78.72,14221,11990930,1365154,17
2267,42.98,-78.72,14221,1155208,2662044,17
2268,42.98,-78.72,14221,12964746,976849,17
2269,42.98,-78.72,14221,24435799,1350288,17
2270,42.98,-78.72,14221,17124170,3074903,17
2271,42.98,-78.72,14221,45751150,1889986,17
2272,42.98,-78.72,14221,43502434,3163453,17
2273,42.98,-78.72,14221,52543363,3402225,17
2274,42.98,-78.72,14221,34405196,1933729,17
2275,42.98,-78.72,14221,35210658,2354707,17
2276,42.98,-78.72,14221,41665152,-18417,17
2277,42.98,-78.72,14221,24737422,2653172,17
2278,42.98,-78.72,14221,29973109,2134588,17
2279,42.98,-78.72,14221,28949888,1982650,17
2280,42.98,-78.72,14221,48095306,3305136,17
2281,42.98,-78.72,14221,41718660,169969,17
2282,42.98,-78.72,14221,48053663,1679594,17
2283,42.98,-78.72,14221,49219847,3011354,17
2284,42.98,-78.72,14221,27192070,2792600,17
2285,42.96571,-78.70571,14221,35458215,3037635,17
2286,42.98,-78.72,14221,3135858,461823,17
2287,42.98,-78.72,14221,1770168,2308993,17
2288,42.98,-78.72,14221,31043765,3159003,17
2289,42.98,-78.72,14221,8226483,886692,17
2290,42.98,-78.72,14221,8445544,2256190,17
2291,42.98,-78.72,14221,47204612,1439626,17
2292,42.98,-78.72,14221,2554718,3212503,17
2293,42.98,-78.72,14221,7875593,1658531,17
2294,42.95786,-78.71554,14221,542324,2275279,17
2295,42.95465,-78.67797,14221,48127417,1117635,17
2296,42.98,-78.72,14221,10933244,2578413,17
2297,42.98,-78.72,14221,48304870,2008726,17
2298,42.96447,-78.73792,14221,5432814,2410422,17
2299,42.96571,-78.68306,14221,25817944,1439084,17
2300,42.98,-78.72,14221,10941796,1755789,17
2301,42.97833,-78.6982,14221,5261876,11049,17
2302,42.98,-78.72,14221,25763658,106154,17
2303,42.96462,-78.7375,14221,38958528,1315075,17
2304,42.96493,-78.73426,14221,23919612,1094607,17
2305,42.98,-78.72,14221,32329872,1943535,17
2306,42.98,-78.72,14221,26356301,553189,17
2307,42.98,-78.72,14221,35372109,664774,17
2308,42.98,-78.72,14221,34923302,1644403,17
2309,42.98,-78.72,14221,33702564,2209435,17
2310,42.98,-78.72,14221,9301420,2125393,17
2311,42.98,-78.72,14221,20025776,1466771,17
2312,42.98,-78.72,14221,23881043,633958,17
2313,42.98,-78.72,14221,6131802,2724974,17
2314,40.76,-73.97,10022,9465224,2863341,26
2315,40.76,-73.97,10022,3968584,849661,26
2316,40.76,-73.97,10022,35477129,1565182,26
2317,40.75886,-73.97467,10022,31729020,1952773,26
2318,40.76,-73.97,10022,27297694,1400910,26
2319,40.76,-73.97,10022,42376188,1070906,1
2320,40.76,-73.97,10022,13182022,2338446,1
2321,40.75932,-73.97209,10022,13964499,3294048,26
2322,40.76,-73.97,10022,31338702,2438379,26
2323,40.76,-73.97,10022,13604425,3368289,26
2324,40.76,-73.97,10022,3828770,1721252,26
2325,40.76,-73.97,10022,41714645,114743,26
2326,40.76,-73.97,10022,50050513,1038549,26
2327,40.8,-73.97,10024,1844746,2952259,26
2328,40.8,-73.97,10024,28050463,2988221,26
2329,40.8,-73.97,10025,6549450,751058,26
2330,40.78,-73.95,10028,34058540,981240,1
2331,40.78,-73.95,10028,50156731,1163485,26
2332,40.76092,-73.97948,10104,49438037,383907,26
2333,40.76092,-73.97948,10104,11381230,3058004,26
2334,40.71,-73.99,10104,30161332,838773,1
2335,40.75162,-73.99249,10119,22747791,2341614,26
2336,40.75,-73.99,10119,30403854,1104340,26
2337,40.75,-73.99,10119,41771228,3240141,1
2338,40.75,-73.98,10170,50867271,1075054,1
2339,40.58,-74.14,10306,49148842,715757,1
2340,40.58,-74.14,10306,43177292,2435112,1
2341,40.58,-74.14,10306,32821126,102246,1
2342,40.58,-74.14,10306,31808878,3198395,1
2343,40.58,-74.14,10306,11838329,2776577,1
2344,40.58,-74.14,10306,10975091,1328533,26
2345,40.58,-74.14,10306,19629129,2721113,26
2346,40.53,-74.22,10309,21247790,2255055,26
2347,40.53,-74.22,10309,2888864,688840,1
2348,40.53,-74.22,10309,45984979,444765,1
2349,40.5498485,-74.2309779,10309,12977045,954769,1
2350,40.63,-74.12,10310,41088829,390931,1
2351,40.63,-74.12,10310,4431816,2114349,26
2352,40.55,-74.18,10312,29886002,2805280,26
2353,40.54478,-74.19839,10312,6017128,2929564,1
2354,40.55,-74.18,10312,14083039,3300320,1
2355,40.55,-74.18,10312,46742827,2430624,26
2356,40.55,-74.18,10312,7749516,2346280,1
2357,40.79,-74.47,7962,37417699,2177333,1
2358,40.79,-74.47,7962,41699568,485992,34
2359,40.7,-74.4,7974,13373628,1799333,1
2360,40.7,-74.4,7974,29010047,81590,34
2361,40.82,-74.41,7981,23991278,1825467,1
2362,40.81647,-74.44345,7981,17186990,452084,1
2363,40.06,-74.92,8010,10545805,1825621,3
2364,40.07,-74.85000000000001,8016,12103934,2061664,34
2365,40.07247,-74.86624,8016,14439369,2503183,34
2366,39.89,-75.11,8030,38412314,423646,3
2367,39.89,-75.03,8033,45991216,2466564,3
2368,39.89,-75.03,8033,35796601,608124,3
2369,39.89,-75.03,8033,15896446,1758844,3
2370,39.89,-75.03,8033,17218420,1801204,34
2371,43.1,-78.95,14304,49394147,1959309,17
2372,43.1,-78.95,14304,46105188,2869138,17
2373,43.1,-78.95,14304,119158,1469737,17
2374,42.58,-77.13,14478,15494361,2491472,17
2375,39.88237,-75.0555,8035,2021291,2812123,34
2376,39.69,-74.25,8050,30602013,2433097,34
2377,39.69,-74.25,8050,50954709,538190,3
2378,39.69,-74.25,8050,27546204,2359576,3
2379,39.900000000000006,-74.92,8053,5121647,470681,34
2380,39.900000000000006,-74.92,8053,44086843,574426,34
2381,39.900000000000006,-74.92,8053,17955445,1406064,34
2382,39.900000000000006,-74.92,8053,21410462,1424984,34
2383,39.900000000000006,-74.92,8053,30478481,143600,3
2384,39.900000000000006,-74.92,8053,26603437,3524256,3
2385,39.900000000000006,-74.92,8053,13267407,1478811,3
2386,39.900000000000006,-74.92,8053,19954866,107427,3
2387,39.900000000000006,-74.92,8053,39425641,930042,3
2388,39.900000000000006,-74.92,8053,32632857,380856,3
2389,39.900000000000006,-74.92,8053,6961104,845599,3
2390,39.900000000000006,-74.92,8053,39281659,2131111,3
2391,39.900000000000006,-74.92,8053,50859664,1024763,3
2392,39.900000000000006,-74.92,8053,35825387,1869964,3
2393,39.900000000000006,-74.92,8053,29735825,2135056,3
2394,39.900000000000006,-74.92,8053,22832739,1932097,3
2395,39.900000000000006,-74.92,8053,21625694,131634,3
2396,39.900000000000006,-74.92,8053,36637878,2464312,3
2397,39.900000000000006,-74.92,8053,19332501,2363351,3
2398,39.900000000000006,-74.92,8053,49610802,3073255,3
2399,39.900000000000006,-74.92,8053,37572473,2340927,3
2400,39.900000000000006,-74.92,8053,41450854,3281940,3
2401,39.900000000000006,-74.92,8053,2260422,2196750,34
2402,39.900000000000006,-74.92,8053,819132,835235,34
2403,43.04,-77.09,14513,30353926,1543648,17
2404,42.58,-77.93,14517,39158714,3070626,17
2405,43.21,-77.42,14580,7741245,2083801,17
2406,43.21,-77.42,14580,5774394,2824494,17
2407,43.21,-77.42,14580,52521787,1503230,17
2408,43.21,-77.42,14580,36914925,2298199,17
2409,43.21,-77.42,14580,22114924,2891223,17
2410,43.21,-77.42,14580,22183328,222232,17
2411,43.16,-77.61,14604,14046361,2494664,17
2412,43.16,-77.61,14604,29367806,1831102,17
2413,43.16,-77.61,14604,28370416,2494064,17
2414,43.16,-77.61,14604,50472109,3417179,17
2415,43.16,-77.61,14604,6066295,1135359,17
2416,43.17,-77.7,14606,12158770,1198478,17
2417,43.11,-77.55,14618,19546175,1987167,17
2418,43.11,-77.55,14618,12657774,2777637,17
2419,43.11,-77.55,14618,26973306,51140,17
2420,43.11,-77.55,14618,49917468,1086829,17
2421,43.11,-77.55,14618,40497459,2889098,17
2422,43.11,-77.55,14618,44380416,3284837,17
2423,43.11,-77.55,14618,12441159,1628614,17
2424,43.11,-77.55,14618,175253,1407746,17
2425,43.11,-77.55,14618,40260842,1889534,17
2426,43.11,-77.55,14618,13552394,583500,17
2427,43.11,-77.55,14618,50593530,3056244,17
2428,43.11,-77.55,14618,31472443,33515,17
2429,39.86,-74.82000000000001,8055,16085549,3028081,34
2430,39.86,-74.82000000000001,8055,42010003,2880126,3
2431,39.86,-74.82000000000001,8055,43571757,2982676,3
2432,39.86,-74.82000000000001,8055,4895926,524770,3
2433,43.13,-77.61,14620,6794430,1378686,17
2434,43.13,-77.61,14620,23557220,1139486,17
2435,43.22,-77.55,14622,40811202,1935025,17
2436,43.09,-77.64,14623,4233604,460599,17
2437,43.09,-77.64,14623,41793984,2373874,17
2438,43.09,-77.64,14623,18064674,2488196,17
2439,43.09,-77.64,14623,2753708,1564145,17
2440,43.09,-77.64,14623,49510071,1683602,17
2441,43.09,-77.64,14623,21231536,3066562,17
2442,43.09,-77.64,14623,35099302,761736,17
2443,43.09,-77.64,14623,21447483,1519052,17
2444,43.09,-77.64,14623,1542101,777683,17
2445,43.09,-77.64,14623,41230501,816099,17
2446,43.09,-77.64,14623,12723796,1605054,17
2447,43.13,-77.73,14624,216550,805941,17
2448,43.13,-77.73,14624,10288020,2077398,17
2449,43.13,-77.73,14624,35559738,209198,17
2450,43.13,-77.73,14624,17632549,1566751,17
2451,39.75,-75.09,8080,36828385,244621,34
2452,39.75,-75.09,8080,425768,3013530,3
2453,39.75,-75.09,8080,6939856,332005,3
2454,39.75,-75.09,8080,8957152,2737489,3
2455,39.75,-75.09,8080,8022042,304383,3
2456,39.75,-75.09,8080,44971789,2067263,3
2457,39.75,-75.09,8080,2302255,703655,3
2458,39.81,-74.92,8091,11797762,2071453,34
2459,43.22,-77.71000000000001,14626,44042284,551596,17
2460,43.22,-77.71000000000001,14626,49002340,2281397,17
2461,43.22,-77.71000000000001,14626,52047178,-30979,17
2462,43.19657,-77.6814,14626,511121,2939734,17
2463,43.22,-77.71000000000001,14626,28079714,1795738,17
2464,43.22,-77.71000000000001,14626,34129751,1731462,17
2465,43.22,-77.71000000000001,14626,39211382,3296896,17
2466,43.22,-77.71000000000001,14626,49135856,1829233,17
2467,42.14,-77.05,14830,-103240,1680358,17
2468,42.32,-77.66,14843,43450231,1984453,17
2469,42.44,-76.5,14850,51397314,482204,17
2470,42.44,-76.5,14850,44164838,64416,17
2471,42.44,-76.5,14850,1433585,3054865,17
2472,42.44,-76.5,14850,23239755,3477535,17
2473,39.26,-74.66,8223,24697809,283860,3
2474,39.26,-74.66,8223,9026451,74495,3
2475,39.37,-74.55,8225,28599752,844468,3
2476,39.37169,-74.55797,8225,44711684,772694,34
2477,39.37,-74.55,8225,11725768,2864811,34
2478,39.37,-74.55,8225,33148156,456654,34
2479,39.39,-74.51,8232,3871174,2234739,3
2480,39.41,-74.58,8234,7530125,2217666,3
2481,39.38322,-74.5743,8234,16732020,1836330,34
2482,39.41,-74.58,8234,46569156,891398,3
2483,39.41,-74.58,8234,45496175,2571827,3
2484,39.41,-74.58,8234,31249036,1626503,3
2485,39.41,-74.58,8234,19543653,1644294,34
2486,42.09,-76.75,14901,47499892,3394534,17
2487,42.09,-76.75,14901,29731289,2142483,17
2488,42.09,-76.75,14901,24974328,3098357,17
2489,42.09,-76.75,14901,20154647,3313720,17
2490,42.09,-76.75,14901,5024254,2996880,17
2491,42.09,-76.75,14901,29574184,2739236,17
2492,42.09,-76.84,14905,-371167,2357404,17
2493,40.45755,-74.638,8502,30121418,1170627,1
2494,40.31,-74.51,8512,29661734,3056228,3
2495,40.31,-74.51,8512,31217221,127562,3
2496,40.31,-74.51,8512,4120280,1826806,3
2497,40.31,-74.51,8512,34662573,2730442,3
2498,40.21,-74.44,8535,21626029,282547,3
2499,40.21,-74.44,8535,4455757,112385,3
2500,40.33,-74.58,8536,36525121,771617,34
2501,40.28,-74.61,8550,40741734,3397718,34
2502,40.61,-80.25,15001,48002900,2514401,24
2503,40.12,-79.86,15012,3371655,833330,24
2504,40.68,-80.27,15061,50091324,642215,24
2505,40.17,-74.65,8620,37993152,18591,3
2506,39.94,-74.25,8757,26352467,667996,34
2507,40.59,-74.62,8807,42158176,1737527,34
2508,40.59,-74.62,8807,934486,567665,34
2509,40.57742,-74.58774,8807,23325904,2948353,1
2510,40.59,-74.62,8807,48007158,1454338,3
2511,40.59,-74.62,8807,14807719,36195,3
2512,40.59,-74.62,8807,52468595,2157408,3
2513,40.59,-74.62,8807,4919557,1696708,3
2514,40.59,-74.62,8807,9349260,301475,34
2515,40.400000000000006,-80.08,15106,10816371,432986,24
2516,40.400000000000006,-80.08,15106,5102172,3387341,24
2517,40.44,-74.54,8823,30617540,911859,34
2518,40.57,-74.31,8830,3308992,515000,3
2519,40.57,-74.31,8830,1325799,163918,3
2520,40.56088,-74.32655,8830,19560252,1824549,1
2521,40.52,-79.84,15139,24194932,1327839,24
2522,40.52,-79.84,15139,51136483,835657,24
2523,40.52,-79.84,15139,26830550,1384613,24
2524,40.52,-79.84,15139,13810646,925503,24
2525,40.57,-74.5,8846,49032268,3086156,3
2526,40.51,-74.45,8854,41784604,-3660,34
2527,40.51,-74.45,8854,19515086,491765,3
2528,40.51,-74.45,8854,3729833,1674797,3
2529,40.51,-74.45,8854,24192017,2332945,3
2530,40.51,-74.45,8854,32224159,1838638,34
2531,40.57,-80.15,15143,12760764,295246,24
2532,40.61115,-80.10434,15143,4424139,2670464,32
2533,40.57,-80.15,15143,13371526,1728461,24
2534,40.57,-80.15,15143,16254317,1829996,24
2535,40.57,-80.15,15143,24056653,2538607,24
2536,40.57,-80.15,15143,21591147,-4842,24
2537,40.57,-80.15,15143,13325396,1622052,24
2538,40.57,-80.15,15143,3726410,1378400,24
2539,40.57,-80.15,15143,24962551,2857561,24
2540,40.57,-80.15,15143,44590132,1575222,24
2541,40.57,-80.15,15143,43431084,1639311,24
2542,40.57,-80.15,15143,28088918,3139372,24
2543,40.57,-80.15,15143,39055834,1790751,24
2544,40.57,-80.15,15143,52297865,3495667,24
2545,40.42,-79.76,15146,51949557,2909005,24
2546,40.42,-79.76,15146,42678216,412887,24
2547,40.42,-79.76,15146,7550421,3064656,24
2548,40.42,-79.76,15146,19694567,110510,24
2549,40.43839,-79.76095,15146,28344246,2092877,32
2550,40.42,-79.76,15146,28372219,1782046,24
2551,40.42,-79.76,15146,51264146,963018,24
2552,40.42,-79.76,15146,12764949,1656023,24
2553,40.46,-74.3,8859,47618854,743289,34
2554,40.49,-74.48,8873,25643975,369872,34
2555,40.49,-74.48,8873,23859053,1479497,34
2556,40.49,-74.48,8873,20208153,1902488,3
2557,40.44,-79.96000000000001,15213,14935399,2372150,24
2558,40.400000000000006,-80.03,15216,5570675,1424401,24
2559,40.400000000000006,-80.03,15216,43085876,815630,24
2560,40.43,-79.92,15217,36055761,674464,24
2561,40.43,-79.92,15217,15664622,3053764,24
2562,40.43,-79.92,15217,33364586,540524,24
2563,40.70681,-74.00996,10005,37974253,3165512,1
2564,40.71,-74.01,10005,24064588,2723031,1
2565,40.71,-74.01,10005,38397051,2893649,1
2566,40.71,-74.01,10005,36252026,2697288,26
2567,40.44,-79.86,15221,11862668,1692110,24
2568,40.37,-80.02,15234,24802345,2855051,24
2569,40.37,-80.02,15234,93749,365323,24
2570,40.71,-74.01,10007,6870604,3119725,26
2571,40.73,-73.98,10009,1447026,1349678,1
2572,40.73,-73.98,10009,13111038,984131,1
2573,40.75,-73.97,10017,725782,553538,26
2574,40.75,-73.97,10017,18527413,2159385,26
2575,40.75,-73.97,10017,1887574,1784137,26
2576,40.7548,-73.97124,10017,27877356,266767,26
2577,40.75,-73.97,10017,52002194,1600547,26
2578,40.75,-73.97,10017,50792395,2719794,26
2579,40.75,-73.97,10017,876261,2344739,26
2580,40.75,-73.97,10017,814253,52784,26
2581,40.75,-73.97,10017,4387437,505491,26
2582,40.75,-73.97,10017,31577714,2857210,1
2583,40.75,-73.97,10017,14885770,322664,1
2584,40.75,-73.97,10017,21666220,2221901,1
2585,40.75,-73.97,10017,46984936,1638483,1
2586,40.75,-73.97,10017,39241308,166792,1
2587,40.7558,-73.97874,10017,44078463,555613,1
2588,40.75,-73.97,10017,42579155,358499,1
2589,40.75,-73.97,10017,43620958,2133664,1
2590,40.75,-73.97,10017,48881539,1372257,1
2591,40.75,-73.97,10017,22754974,1118299,1
2592,40.75233,-73.97353,10017,51253733,2500475,1
2593,40.75,-73.97,10017,21627725,2366787,1
2594,40.75,-73.97,10017,6429008,1840096,1
2595,40.75,-73.97,10017,4740563,1774199,1
2596,40.76,-73.99,10018,52321024,3424622,1
2597,40.76,-73.99,10018,26407937,1456378,1
2598,40.75408,-73.98675,10018,5291255,1123737,1
2599,40.76,-73.99,10018,39484720,1288428,1
2600,40.75408,-73.98675,10018,34532296,2254367,1
2601,40.76,-73.99,10018,7624098,78487,1
2602,40.78,-73.98,10023,28199479,981054,26
2603,40.78,-73.98,10023,47796415,1545442,26
2604,40.78,-73.98,10023,44165897,897163,26
2605,40.78,-73.98,10023,43347653,1720066,26
2606,40.333663,-79.9986632,15236,39410434,1082887,32
2607,40.35,-79.98,15236,39112193,3217802,24
2608,40.35,-79.98,15236,49080188,2010739,24
2609,40.35,-79.98,15236,858341,3056302,24
2610,40.35,-79.98,15236,38686321,3096917,24
2611,40.35,-79.98,15236,48017490,1735410,24
2612,40.48,-79.74,15239,44139349,568442,24
2613,40.48,-79.74,15239,51642526,1108136,24
2614,40.48,-79.74,15239,16049497,2091592,24
2615,40.26,-80.18,15317,34821977,25304,24
2616,40.26,-80.18,15317,27244804,1999400,24
2617,40.26,-80.18,15317,31442707,2215715,24
2618,40.26,-80.18,15317,-153974,3323017,24
2619,40.26,-80.18,15317,10344465,2278604,24
2620,40.26,-80.18,15317,15091552,3438690,24
2621,40.26,-80.18,15317,16020807,773099,24
2622,40.26,-80.18,15317,4895057,651713,24
2623,40.26,-80.18,15317,523008,2266708,24
2624,40.26,-80.18,15317,48147994,1885063,24
2625,40.26,-80.18,15317,12371654,340899,24
2626,40.26,-80.18,15317,17299985,1722520,24
2627,40.26,-80.18,15317,43752818,1132216,24
2628,40.26,-80.18,15317,36813896,1198865,24
2629,40.26,-80.18,15317,21690237,1772805,24
2630,40.26,-80.18,15317,24064862,320573,24
2631,40.26,-80.18,15317,49782731,3452810,24
2632,40.26,-80.18,15317,12867578,682943,24
2633,40.26,-80.18,15317,33707865,350340,24
2634,40.26,-80.18,15317,13475316,382656,24
2635,40.26,-80.18,15317,4182675,3307576,24
2636,40.79,-73.94,10029,20753200,8630,26
2637,40.83,-73.95,10031,46114340,610763,1
2638,40.71,-73.99,10055,20853118,133324,26
2639,40.76,-73.98,10103,5601867,-17668,26
2640,39.89,-80.18,15370,16704933,1881410,24
2641,40.01,-79.58,15425,6948312,1962436,24
2642,40.02592,-79.58931,15425,30818354,2398760,32
2643,40.01,-79.58,15425,40155134,543183,24
2644,40.01,-79.58,15425,14263460,1466350,24
2645,40.76,-73.97,10171,20773512,491600,26
2646,40.76,-73.97,10171,7809090,1817299,26
2647,40.71,-73.99,10178,7555929,1973282,26
2648,40.71,-74.01,10271,23331989,1932253,26
2649,40.70823,-74.01056,10271,51400469,263503,1
2650,40.6,-74.07000000000001,10305,30686011,2283427,26
2651,40.6,-74.07000000000001,10305,1097915,1832229,26
2652,40.50924,-74.24718,10307,26373738,2340412,1
2653,40.51,-74.24,10307,50734652,2322136,1
2654,40.51,-74.24,10307,40064737,2535953,1
2655,40.51,-74.24,10307,7054098,2902551,1
2656,40.51,-74.24,10307,40758878,2675260,1
2657,40.59436,-74.16161,10314,41174989,529231,1
2658,40.6,-74.17,10314,32229293,1263425,26
2659,40.6,-74.17,10314,22705836,-14803,26
2660,40.6,-74.17,10314,18578345,658187,1
2661,40.6,-74.17,10314,32913276,2275767,1
2662,40.6,-74.17,10314,35964389,879491,1
2663,40.6,-74.17,10314,46719142,2565867,1
2664,40.61679,-74.1727,10314,44688313,3054016,1
2665,40.6,-74.17,10314,48431849,3080439,1
2666,40.6,-74.17,10314,21596099,2253138,1
2667,40.6,-74.17,10314,50486511,2881344,1
2668,40.6,-74.17,10314,44483042,971295,1
2669,40.6,-74.17,10314,24118782,594464,1
2670,40.6,-74.17,10314,48172788,2638975,26
2671,40.01,-78.36,15537,49957939,2244944,24
2672,40.01,-78.36,15537,47206234,760271,24
2673,40.32,-79.69,15642,1186528,1898575,24
2674,40.32,-79.69,15642,24057596,1065990,24
2675,40.32,-79.69,15642,48138439,907268,24
2676,40.32,-79.69,15642,33301662,2674105,24
2677,40.32,-79.69,15642,43264187,1069816,24
2678,40.32,-79.69,15642,4683558,1655978,24
2679,40.24,-79.23,15658,50585541,2454870,24
2680,40.24,-79.23,15658,17183567,2859031,24
2681,40.24,-79.23,15658,35637937,1017672,24
2682,40.62,-79.15,15701,35458275,2649808,24
2683,40.62,-79.15,15701,4271919,705958,24
2684,40.62,-79.15,15701,27075852,3137127,24
2685,40.62,-79.15,15701,38537697,1334164,24
2686,40.62,-79.15,15701,24251147,3045531,24
2687,40.62,-79.15,15701,13095564,2143048,24
2688,40.62,-79.15,15701,9282853,1949353,24
2689,40.62,-79.15,15701,1979042,1167692,24
2690,40.62,-79.15,15701,41896042,82698,24
2691,40.62,-79.15,15701,5770623,3008565,24
2692,40.43,-79.26,15717,46669007,1659574,24
2693,40.43,-79.26,15717,39332664,2248243,24
2694,40.33,-78.91,15901,51470908,900919,24
2695,40.33,-78.91,15901,24028706,1553578,24
